

*******************************************************************************
Ephemeris / WWW_USER Tue Mar 19 06:44:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1996-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1996-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450162.524305556, A.D. 1996-Mar-20 00:35:00.0000, -1.489922736154407E+08,  6.577625117403049E+05, -3.906806670814694E+02, -6.169826315783253E-01, -2.991251795153765E+01,  8.846970955964650E-04,
2450162.525000000, A.D. 1996-Mar-20 00:36:00.0000, -1.489923106235752E+08,  6.559677606236672E+05, -3.906275842233445E+02, -6.166218539633465E-01, -2.991251926886312E+01,  8.847314785498384E-04,
2450162.525694444, A.D. 1996-Mar-20 00:37:00.0000, -1.489923476100632E+08,  6.541730094281309E+05, -3.905744993032131E+02, -6.162610765456445E-01, -2.991252058152141E+01,  8.847658289319327E-04,
2450162.526388889, A.D. 1996-Mar-20 00:38:00.0000, -1.489923845749044E+08,  6.523782581539783E+05, -3.905214123241603E+02, -6.159002993253321E-01, -2.991252188951255E+01,  8.848001467516298E-04,
2450162.527083333, A.D. 1996-Mar-20 00:39:00.0000, -1.489924215180991E+08,  6.505835068014845E+05, -3.904683232872048E+02, -6.155395223025217E-01, -2.991252319283658E+01,  8.848344320071533E-04,
2450162.527777778, A.D. 1996-Mar-20 00:40:00.0000, -1.489924584396471E+08,  6.487887553709323E+05, -3.904152321930742E+02, -6.151787454773271E-01, -2.991252449149351E+01,  8.848686846949505E-04,
2450162.528472222, A.D. 1996-Mar-20 00:41:00.0000, -1.489924953395486E+08,  6.469940038625998E+05, -3.903621390455519E+02, -6.148179688498603E-01, -2.991252578548338E+01,  8.849029048132451E-04,
2450162.529166667, A.D. 1996-Mar-20 00:42:00.0000, -1.489925322178034E+08,  6.451992522767666E+05, -3.903090438451036E+02, -6.144571924202332E-01, -2.991252707480621E+01,  8.849370923691424E-04,
2450162.529861111, A.D. 1996-Mar-20 00:43:00.0000, -1.489925690744116E+08,  6.434045006137163E+05, -3.902559465949889E+02, -6.140964161885603E-01, -2.991252835946205E+01,  8.849712473573135E-04,
2450162.530555556, A.D. 1996-Mar-20 00:44:00.0000, -1.489926059093733E+08,  6.416097488737259E+05, -3.902028472967795E+02, -6.137356401549530E-01, -2.991252963945091E+01,  8.850053697830873E-04,
