1996, 03, 16, 21, 38,14.670,    1996, 03, 17,  06,54,07.998,      33353.327848    
1996, 03, 17, 21,39,09.159,    1996, 03, 18,  06,52,39.463,      33210.304447    
1996, 03, 18, 21,40,04.582,    1996, 03, 19,  06,51,10.742,      33066.160252    
1996, 03, 19, 21,41,01.319,    1996, 03, 20,  06,49,42.041,      32920.721712    
1996, 03, 20, 21,41,59.755,    1996, 03, 21,  06,48,13.564,      32773.808843    
1996, 03, 21, 21,43,00.288,    1996, 03, 22,  06,46,45.522,      32625.234319    
1996, 03, 22, 21,44,03.327,    1996, 03, 23,  00,00,52.945,      8209.6177584    
