

*******************************************************************************
Ephemeris / WWW_USER Fri Mar 22 01:19:45 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1995-Dec-02 00:02:00.0000 TDB
Stop  time      : A.D. 1995-Dec-05 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450053.501388889, A.D. 1995-Dec-02 00:02:00.0000,  5.231727458696995E+07,  1.267299946176075E+08,  5.495442462287784E+07, -2.853293498930236E+01,  1.045223528533179E+01,  4.437833075956787E+00,
2450053.502083333, A.D. 1995-Dec-02 00:03:00.0000,  5.231556260238751E+07,  1.267306217414366E+08,  5.495469088829336E+07, -2.853321775683713E+01,  1.045189234671065E+01,  4.437680773234939E+00,
2450053.502777778, A.D. 1995-Dec-02 00:04:00.0000,  5.231385060083936E+07,  1.267312488446887E+08,  5.495495714457047E+07, -2.853350051263682E+01,  1.045154938461203E+01,  4.437528462723699E+00,
2450053.503472222, A.D. 1995-Dec-02 00:05:00.0000,  5.231213858232623E+07,  1.267318759273623E+08,  5.495522339170873E+07, -2.853378325669819E+01,  1.045120639903758E+01,  4.437376144423761E+00,
2450053.504166667, A.D. 1995-Dec-02 00:06:00.0000,  5.231042654684880E+07,  1.267325029894560E+08,  5.495548962970765E+07, -2.853406598901796E+01,  1.045086338998897E+01,  4.437223818335826E+00,
2450053.504861111, A.D. 1995-Dec-02 00:07:00.0000,  5.230871449440779E+07,  1.267331300309686E+08,  5.495575585856678E+07, -2.853434870959292E+01,  1.045052035746784E+01,  4.437071484460590E+00,
2450053.505555556, A.D. 1995-Dec-02 00:08:00.0000,  5.230700242500389E+07,  1.267337570518985E+08,  5.495602207828563E+07, -2.853463141841979E+01,  1.045017730147585E+01,  4.436919142798750E+00,
2450053.506250000, A.D. 1995-Dec-02 00:09:00.0000,  5.230529033863781E+07,  1.267343840522443E+08,  5.495628828886376E+07, -2.853491411549534E+01,  1.044983422201465E+01,  4.436766793351003E+00,
2450053.506944444, A.D. 1995-Dec-02 00:10:00.0000,  5.230357823531026E+07,  1.267350110320047E+08,  5.495655449030067E+07, -2.853519680081632E+01,  1.044949111908591E+01,  4.436614436118049E+00,
2450053.507638889, A.D. 1995-Dec-02 00:11:00.0000,  5.230186611502194E+07,  1.267356379911781E+08,  5.495682068259593E+07, -2.853547947437947E+01,  1.044914799269127E+01,  4.436462071100583E+00,
2450053.508333333, A.D. 1995-Dec-02 00:12:00.0000,  5.230015397777357E+07,  1.267362649297633E+08,  5.495708686574905E+07, -2.853576213618156E+01,  1.044880484283240E+01,  4.436309698299306E+00,
2450053.509027778, A.D. 1995-Dec-02 00:13:00.0000,  5.229844182356584E+07,  1.267368918477588E+08,  5.495735303975957E+07, -2.853604478621934E+01,  1.044846166951095E+01,  4.436157317714911E+00,
2450053.509722222, A.D. 1995-Dec-02 00:14:00.0000,  5.229672965239946E+07,  1.267375187451632E+08,  5.495761920462702E+07, -2.853632742448955E+01,  1.044811847272858E+01,  4.436004929348101E+00,
2450053.510416667, A.D. 1995-Dec-02 00:15:00.0000,  5.229501746427514E+07,  1.267381456219750E+08,  5.495788536035094E+07, -2.853661005098897E+01,  1.044777525248695E+01,  4.435852533199572E+00,
2450053.511111111, A.D. 1995-Dec-02 00:16:00.0000,  5.229330525919358E+07,  1.267387724781930E+08,  5.495815150693084E+07, -2.853689266571432E+01,  1.044743200878771E+01,  4.435700129270022E+00,
2450053.511805556, A.D. 1995-Dec-02 00:17:00.0000,  5.229159303715549E+07,  1.267393993138156E+08,  5.495841764436629E+07, -2.853717526866238E+01,  1.044708874163253E+01,  4.435547717560150E+00,
2450053.512500000, A.D. 1995-Dec-02 00:18:00.0000,  5.228988079816157E+07,  1.267400261288415E+08,  5.495868377265680E+07, -2.853745785982990E+01,  1.044674545102305E+01,  4.435395298070652E+00,
2450053.513194445, A.D. 1995-Dec-02 00:19:00.0000,  5.228816854221255E+07,  1.267406529232693E+08,  5.495894989180190E+07, -2.853774043921364E+01,  1.044640213696095E+01,  4.435242870802232E+00,
2450053.513888889, A.D. 1995-Dec-02 00:20:00.0000,  5.228645626930910E+07,  1.267412796970975E+08,  5.495921600180114E+07, -2.853802300681035E+01,  1.044605879944787E+01,  4.435090435755582E+00,
2450053.514583333, A.D. 1995-Dec-02 00:21:00.0000,  5.228474397945196E+07,  1.267419064503247E+08,  5.495948210265405E+07, -2.853830556261678E+01,  1.044571543848549E+01,  4.434937992931405E+00,
2450053.515277778, A.D. 1995-Dec-02 00:22:00.0000,  5.228303167264183E+07,  1.267425331829496E+08,  5.495974819436014E+07, -2.853858810662970E+01,  1.044537205407545E+01,  4.434785542330400E+00,
2450053.515972222, A.D. 1995-Dec-02 00:23:00.0000,  5.228131934887940E+07,  1.267431598949708E+08,  5.496001427691896E+07, -2.853887063884585E+01,  1.044502864621943E+01,  4.434633083953264E+00,
