

*******************************************************************************
Ephemeris / WWW_USER Tue Mar 19 06:35:43 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1996-Jan-04 00:00:00.0000 TDB
Stop  time      : A.D. 1996-Jan-06 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450086.754166667, A.D. 1996-Jan-04 06:06:00.0000, -3.359479834436283E+07,  1.435966458617969E+08, -2.989099979329854E+04, -3.044267574807999E+01, -6.842535212796300E+00, -3.923784750824133E-02,
2450086.754861111, A.D. 1996-Jan-04 06:07:00.0000, -3.359662490273234E+07,  1.435962352946626E+08, -2.989335372491181E+04, -3.044260323174472E+01, -6.843035930595110E+00, -3.922653958417044E-02,
2450086.755555556, A.D. 1996-Jan-04 06:08:00.0000, -3.359845145675013E+07,  1.435958246974853E+08, -2.989570697803795E+04, -3.044253069010879E+01, -6.843536648357730E+00, -3.921523085248202E-02,
2450086.756250000, A.D. 1996-Jan-04 06:09:00.0000, -3.360027800641465E+07,  1.435954140702648E+08, -2.989805955259502E+04, -3.044245812317214E+01, -6.844037366081388E+00, -3.920392131340078E-02,
2450086.756944444, A.D. 1996-Jan-04 06:10:00.0000, -3.360210455172440E+07,  1.435950034130013E+08, -2.990041144857556E+04, -3.044238553093475E+01, -6.844538083763306E+00, -3.919261096715276E-02,
2450086.757638889, A.D. 1996-Jan-04 06:11:00.0000, -3.360393109267786E+07,  1.435945927256948E+08, -2.990276266589761E+04, -3.044231291339656E+01, -6.845038801400708E+00, -3.918129981396490E-02,
2450086.758333333, A.D. 1996-Jan-04 06:12:00.0000, -3.360575762927350E+07,  1.435941820083452E+08, -2.990511320452392E+04, -3.044224027055751E+01, -6.845539518990821E+00, -3.916998785406589E-02,
2450086.759027778, A.D. 1996-Jan-04 06:13:00.0000, -3.360758416150983E+07,  1.435937712609525E+08, -2.990746306442469E+04, -3.044216760241756E+01, -6.846040236530871E+00, -3.915867508767734E-02,
2450086.759722222, A.D. 1996-Jan-04 06:14:00.0000, -3.360941068938529E+07,  1.435933604835168E+08, -2.990981224552542E+04, -3.044209490897666E+01, -6.846540954018081E+00, -3.914736151502973E-02,
2450086.760416667, A.D. 1996-Jan-04 06:15:00.0000, -3.361123721289839E+07,  1.435929496760380E+08, -2.991216074780375E+04, -3.044202219023476E+01, -6.847041671449678E+00, -3.913604713634777E-02,
2450086.761111111, A.D. 1996-Jan-04 06:16:00.0000, -3.361306373204762E+07,  1.435925388385162E+08, -2.991450857116282E+04, -3.044194944619183E+01, -6.847542388822886E+00, -3.912473195185884E-02,
2450086.761805556, A.D. 1996-Jan-04 06:17:00.0000, -3.361489024683143E+07,  1.435921279709513E+08, -2.991685571561009E+04, -3.044187667684780E+01, -6.848043106134929E+00, -3.911341596178941E-02,
2450086.762500000, A.D. 1996-Jan-04 06:18:00.0000, -3.361671675724833E+07,  1.435917170733435E+08, -2.991920218106359E+04, -3.044180388220265E+01, -6.848543823383033E+00, -3.910209916636465E-02,
2450086.763194445, A.D. 1996-Jan-04 06:19:00.0000, -3.361854326329679E+07,  1.435913061456926E+08, -2.992154796749353E+04, -3.044173106225630E+01, -6.849044540564424E+00, -3.909078156581192E-02,
2450086.763888889, A.D. 1996-Jan-04 06:20:00.0000, -3.362036976497529E+07,  1.435908951879986E+08, -2.992389307483286E+04, -3.044165821700873E+01, -6.849545257676325E+00, -3.907946316035860E-02,
2450086.764583333, A.D. 1996-Jan-04 06:21:00.0000, -3.362219626228233E+07,  1.435904842002616E+08, -2.992623750305176E+04, -3.044158534645988E+01, -6.850045974715965E+00, -3.906814395022939E-02,
2450086.765277778, A.D. 1996-Jan-04 06:22:00.0000, -3.362402275521636E+07,  1.435900731824816E+08, -2.992858125209808E+04, -3.044151245060971E+01, -6.850546691680564E+00, -3.905682393565169E-02,
2450086.765972222, A.D. 1996-Jan-04 06:23:00.0000, -3.362584924377589E+07,  1.435896621346586E+08, -2.993092432191223E+04, -3.044143952945818E+01, -6.851047408567348E+00, -3.904550311685329E-02,
2450086.766666667, A.D. 1996-Jan-04 06:24:00.0000, -3.362767572795939E+07,  1.435892510567926E+08, -2.993326671244949E+04, -3.044136658300523E+01, -6.851548125373547E+00, -3.903418149405846E-02,
2450086.767361111, A.D. 1996-Jan-04 06:25:00.0000, -3.362950220776535E+07,  1.435888399488836E+08, -2.993560842367262E+04, -3.044129361125084E+01, -6.852048842096382E+00, -3.902285906749459E-02,
2450086.768055555, A.D. 1996-Jan-04 06:26:00.0000, -3.363132868319224E+07,  1.435884288109316E+08, -2.993794945552200E+04, -3.044122061419494E+01, -6.852549558733076E+00, -3.901153583738948E-02,
2450086.768750000, A.D. 1996-Jan-04 06:27:00.0000, -3.363315515423854E+07,  1.435880176429366E+08, -2.994028980795294E+04, -3.044114759183751E+01, -6.853050275280861E+00, -3.900021180396696E-02,
2450086.769444444, A.D. 1996-Jan-04 06:28:00.0000, -3.363498162090275E+07,  1.435876064448985E+08, -2.994262948092818E+04, -3.044107454417848E+01, -6.853550991736955E+00, -3.898888696745795E-02,
2450086.770138889, A.D. 1996-Jan-04 06:29:00.0000, -3.363680808318334E+07,  1.435871952168175E+08, -2.994496847438067E+04, -3.044100147121783E+01, -6.854051708098587E+00, -3.897756132808494E-02,
2450086.770833333, A.D. 1996-Jan-04 06:30:00.0000, -3.363863454107879E+07,  1.435867839586936E+08, -2.994730678827316E+04, -3.044092837295550E+01, -6.854552424362981E+00, -3.896623488607664E-02,
2450086.771527778, A.D. 1996-Jan-04 06:31:00.0000, -3.364046099458759E+07,  1.435863726705266E+08, -2.994964442255348E+04, -3.044085524939146E+01, -6.855053140527363E+00, -3.895490764165910E-02,
2450086.772222222, A.D. 1996-Jan-04 06:32:00.0000, -3.364228744370821E+07,  1.435859613523167E+08, -2.995198137716949E+04, -3.044078210052566E+01, -6.855553856588958E+00, -3.894357959505790E-02,
2450086.772916667, A.D. 1996-Jan-04 06:33:00.0000, -3.364411388843914E+07,  1.435855500040638E+08, -2.995431765207648E+04, -3.044070892635806E+01, -6.856054572544990E+00, -3.893225074650131E-02,
2450086.773611111, A.D. 1996-Jan-04 06:34:00.0000, -3.364594032877886E+07,  1.435851386257680E+08, -2.995665324723721E+04, -3.044063572688862E+01, -6.856555288392685E+00, -3.892092109621581E-02,
2450086.774305556, A.D. 1996-Jan-04 06:35:00.0000, -3.364776676472586E+07,  1.435847272174292E+08, -2.995898816259205E+04, -3.044056250211729E+01, -6.857056004129269E+00, -3.890959064442701E-02,
2450086.775000000, A.D. 1996-Jan-04 06:36:00.0000, -3.364959319627862E+07,  1.435843157790475E+08, -2.996132239811867E+04, -3.044048925204403E+01, -6.857556719751967E+00, -3.889825939136182E-02,
2450086.775694444, A.D. 1996-Jan-04 06:37:00.0000, -3.365141962343560E+07,  1.435839043106228E+08, -2.996365595371276E+04, -3.044041597666881E+01, -6.858057435258001E+00, -3.888692733724808E-02,
2450086.776388889, A.D. 1996-Jan-04 06:38:00.0000, -3.365324604619531E+07,  1.435834928121553E+08, -2.996598882937431E+04, -3.044034267599160E+01, -6.858558150644602E+00, -3.887559448231137E-02,
2450086.777083333, A.D. 1996-Jan-04 06:39:00.0000, -3.365507246455621E+07,  1.435830812836448E+08, -2.996832102502882E+04, -3.044026935001233E+01, -6.859058865908988E+00, -3.886426082677863E-02,
2450086.777777778, A.D. 1996-Jan-04 06:40:00.0000, -3.365689887851681E+07,  1.435826697250914E+08, -2.997065254065394E+04, -3.044019599873097E+01, -6.859559581048391E+00, -3.885292637087634E-02,
2450086.778472222, A.D. 1996-Jan-04 06:41:00.0000, -3.365872528807556E+07,  1.435822581364951E+08, -2.997298337617517E+04, -3.044012262214749E+01, -6.860060296060031E+00, -3.884159111483276E-02,
2450086.779166667, A.D. 1996-Jan-04 06:42:00.0000, -3.366055169323096E+07,  1.435818465178559E+08, -2.997531353157014E+04, -3.044004922026184E+01, -6.860561010941138E+00, -3.883025505887172E-02,
2450086.779861111, A.D. 1996-Jan-04 06:43:00.0000, -3.366237809398149E+07,  1.435814348691737E+08, -2.997764300677180E+04, -3.043997579307399E+01, -6.861061725688931E+00, -3.881891820322281E-02,
2450086.780555556, A.D. 1996-Jan-04 06:44:00.0000, -3.366420449032561E+07,  1.435810231904488E+08, -2.997997180172801E+04, -3.043990234058389E+01, -6.861562440300645E+00, -3.880758054811073E-02,
2450086.781250000, A.D. 1996-Jan-04 06:45:00.0000, -3.366603088226185E+07,  1.435806114816809E+08, -2.998229991641641E+04, -3.043982886279152E+01, -6.862063154773495E+00, -3.879624209376331E-02,
2450086.781944444, A.D. 1996-Jan-04 06:46:00.0000, -3.366785726978865E+07,  1.435801997428702E+08, -2.998462735077739E+04, -3.043975535969682E+01, -6.862563869104709E+00, -3.878490284040792E-02,
2450086.782638889, A.D. 1996-Jan-04 06:47:00.0000, -3.366968365290450E+07,  1.435797879740166E+08, -2.998695410475135E+04, -3.043968183129977E+01, -6.863064583291516E+00, -3.877356278826971E-02,
2450086.783333333, A.D. 1996-Jan-04 06:48:00.0000, -3.367151003160790E+07,  1.435793761751202E+08, -2.998928017827868E+04, -3.043960827760031E+01, -6.863565297331140E+00, -3.876222193757650E-02,
2450086.784027778, A.D. 1996-Jan-04 06:49:00.0000, -3.367333640589731E+07,  1.435789643461809E+08, -2.999160557135940E+04, -3.043953469859842E+01, -6.864066011220804E+00, -3.875088028855433E-02,
2450086.784722222, A.D. 1996-Jan-04 06:50:00.0000, -3.367516277577122E+07,  1.435785524871989E+08, -2.999393028391153E+04, -3.043946109429408E+01, -6.864566724957735E+00, -3.873953784143147E-02,
2450086.785416667, A.D. 1996-Jan-04 06:51:00.0000, -3.367698914122812E+07,  1.435781405981739E+08, -2.999625431589037E+04, -3.043938746468721E+01, -6.865067438539159E+00, -3.872819459643262E-02,
2450086.786111111, A.D. 1996-Jan-04 06:52:00.0000, -3.367881550226648E+07,  1.435777286791062E+08, -2.999857766723633E+04, -3.043931380977781E+01, -6.865568151962295E+00, -3.871685055378649E-02,
2450086.786805556, A.D. 1996-Jan-04 06:53:00.0000, -3.368064185888478E+07,  1.435773167299957E+08, -3.000090033793449E+04, -3.043924012956583E+01, -6.866068865224377E+00, -3.870550571371911E-02,
2450086.787500000, A.D. 1996-Jan-04 06:54:00.0000, -3.368246821108152E+07,  1.435769047508424E+08, -3.000322232792526E+04, -3.043916642405122E+01, -6.866569578322625E+00, -3.869416007645832E-02,
2450086.788194444, A.D. 1996-Jan-04 06:55:00.0000, -3.368429455885516E+07,  1.435764927416463E+08, -3.000554363712668E+04, -3.043909269323397E+01, -6.867070291254266E+00, -3.868281364222925E-02,
2450086.788888889, A.D. 1996-Jan-04 06:56:00.0000, -3.368612090220421E+07,  1.435760807024075E+08, -3.000786426553875E+04, -3.043901893711403E+01, -6.867571004016527E+00, -3.867146641126018E-02,
2450086.789583333, A.D. 1996-Jan-04 06:57:00.0000, -3.368794724112712E+07,  1.435756686331258E+08, -3.001018421307951E+04, -3.043894515569138E+01, -6.868071716606632E+00, -3.866011838377492E-02,
2450086.790277778, A.D. 1996-Jan-04 06:58:00.0000, -3.368977357562238E+07,  1.435752565338015E+08, -3.001250347971916E+04, -3.043887134896596E+01, -6.868572429021803E+00, -3.864876956000529E-02,
2450086.790972222, A.D. 1996-Jan-04 06:59:00.0000, -3.369159990568848E+07,  1.435748444044344E+08, -3.001482206541300E+04, -3.043879751693776E+01, -6.869073141259271E+00, -3.863741994017600E-02,
2450086.791666667, A.D. 1996-Jan-04 07:00:00.0000, -3.369342623132391E+07,  1.435744322450245E+08, -3.001713997009397E+04, -3.043872365960674E+01, -6.869573853316258E+00, -3.862606952451264E-02,
2450086.792361111, A.D. 1996-Jan-04 07:01:00.0000, -3.369525255252713E+07,  1.435740200555720E+08, -3.001945719373971E+04, -3.043864977697286E+01, -6.870074565189988E+00, -3.861471831324437E-02,
2450086.793055556, A.D. 1996-Jan-04 07:02:00.0000, -3.369707886929664E+07,  1.435736078360767E+08, -3.002177373628318E+04, -3.043857586903608E+01, -6.870575276877688E+00, -3.860336630659589E-02,
2450086.793750000, A.D. 1996-Jan-04 07:03:00.0000, -3.369890518163091E+07,  1.435731955865388E+08, -3.002408959767967E+04, -3.043850193579639E+01, -6.871075988376585E+00, -3.859201350479591E-02,
2450086.794444445, A.D. 1996-Jan-04 07:04:00.0000, -3.370073148952843E+07,  1.435727833069581E+08, -3.002640477788448E+04, -3.043842797725373E+01, -6.871576699683903E+00, -3.858065990807003E-02,
2450086.795138889, A.D. 1996-Jan-04 07:05:00.0000, -3.370255779298767E+07,  1.435723709973348E+08, -3.002871927684546E+04, -3.043835399340809E+01, -6.872077410796865E+00, -3.856930551664695E-02,
2450086.795833333, A.D. 1996-Jan-04 07:06:00.0000, -3.370438409200714E+07,  1.435719586576688E+08, -3.003103309453279E+04, -3.043827998425944E+01, -6.872578121712699E+00, -3.855795033075182E-02,
2450086.796527778, A.D. 1996-Jan-04 07:07:00.0000, -3.370621038658527E+07,  1.435715462879602E+08, -3.003334623087943E+04, -3.043820594980771E+01, -6.873078832428634E+00, -3.854659435061247E-02,
2450086.797222222, A.D. 1996-Jan-04 07:08:00.0000, -3.370803667672060E+07,  1.435711338882089E+08, -3.003565868583322E+04, -3.043813189005292E+01, -6.873579542941892E+00, -3.853523757645494E-02,
2450086.797916667, A.D. 1996-Jan-04 07:09:00.0000, -3.370986296241158E+07,  1.435707214584150E+08, -3.003797045937181E+04, -3.043805780499500E+01, -6.874080253249692E+00, -3.852388000850793E-02,
2450086.798611111, A.D. 1996-Jan-04 07:10:00.0000, -3.371168924365669E+07,  1.435703089985785E+08, -3.004028155142069E+04, -3.043798369463394E+01, -6.874580963349269E+00, -3.851252164699792E-02,
2450086.799305555, A.D. 1996-Jan-04 07:11:00.0000, -3.371351552045444E+07,  1.435698965086994E+08, -3.004259196195006E+04, -3.043790955896970E+01, -6.875081673237843E+00, -3.850116249215185E-02,
2450086.800000000, A.D. 1996-Jan-04 07:12:00.0000, -3.371534179280327E+07,  1.435694839887778E+08, -3.004490169090033E+04, -3.043783539800226E+01, -6.875582382912642E+00, -3.848980254419576E-02,
2450086.800694444, A.D. 1996-Jan-04 07:13:00.0000, -3.371716806070169E+07,  1.435690714388135E+08, -3.004721073824912E+04, -3.043776121173157E+01, -6.876083092370889E+00, -3.847844180335702E-02,
2450086.801388889, A.D. 1996-Jan-04 07:14:00.0000, -3.371899432414817E+07,  1.435686588588067E+08, -3.004951910390705E+04, -3.043768700015761E+01, -6.876583801609813E+00, -3.846708026986345E-02,
2450086.802083333, A.D. 1996-Jan-04 07:15:00.0000, -3.372082058314120E+07,  1.435682462487573E+08, -3.005182678785920E+04, -3.043761276328037E+01, -6.877084510626634E+00, -3.845571794394376E-02,
2450086.802777778, A.D. 1996-Jan-04 07:16:00.0000, -3.372264683767926E+07,  1.435678336086654E+08, -3.005413379004598E+04, -3.043753850109979E+01, -6.877585219418584E+00, -3.844435482582043E-02,
2450086.803472222, A.D. 1996-Jan-04 07:17:00.0000, -3.372447308776082E+07,  1.435674209385310E+08, -3.005644011042267E+04, -3.043746421361586E+01, -6.878085927982885E+00, -3.843299091572439E-02,
2450086.804166667, A.D. 1996-Jan-04 07:18:00.0000, -3.372629933338438E+07,  1.435670082383541E+08, -3.005874574893713E+04, -3.043738990082854E+01, -6.878586636316761E+00, -3.842162621388123E-02,
2450086.804861111, A.D. 1996-Jan-04 07:19:00.0000, -3.372812557454842E+07,  1.435665955081346E+08, -3.006105070555955E+04, -3.043731556273782E+01, -6.879087344417441E+00, -3.841026072051834E-02,
2450086.805555556, A.D. 1996-Jan-04 07:20:00.0000, -3.372995181125141E+07,  1.435661827478727E+08, -3.006335498021543E+04, -3.043724119934365E+01, -6.879588052282148E+00, -3.839889443586264E-02,
2450086.806250000, A.D. 1996-Jan-04 07:21:00.0000, -3.373177804349183E+07,  1.435657699575684E+08, -3.006565857286751E+04, -3.043716681064603E+01, -6.880088759908107E+00, -3.838752736014284E-02,
2450086.806944444, A.D. 1996-Jan-04 07:22:00.0000, -3.373360427126817E+07,  1.435653571372215E+08, -3.006796148347855E+04, -3.043709239664489E+01, -6.880589467292545E+00, -3.837615949358320E-02,
2450086.807638889, A.D. 1996-Jan-04 07:23:00.0000, -3.373543049457893E+07,  1.435649442868323E+08, -3.007026371199638E+04, -3.043701795734025E+01, -6.881090174432689E+00, -3.836479083641198E-02,
2450086.808333333, A.D. 1996-Jan-04 07:24:00.0000, -3.373725671342256E+07,  1.435645314064006E+08, -3.007256525836140E+04, -3.043694349273205E+01, -6.881590881325761E+00, -3.835342138885744E-02,
2450086.809027778, A.D. 1996-Jan-04 07:25:00.0000, -3.373908292779754E+07,  1.435641184959265E+08, -3.007486612253636E+04, -3.043686900282027E+01, -6.882091587968990E+00, -3.834205115114564E-02,
2450086.809722222, A.D. 1996-Jan-04 07:26:00.0000, -3.374090913770238E+07,  1.435637055554101E+08, -3.007716630449146E+04, -3.043679448760490E+01, -6.882592294359595E+00, -3.833068012350527E-02,
2450086.810416667, A.D. 1996-Jan-04 07:27:00.0000, -3.374273534313555E+07,  1.435632925848512E+08, -3.007946580414474E+04, -3.043671994708590E+01, -6.883093000494811E+00, -3.831930830616015E-02,
2450086.811111111, A.D. 1996-Jan-04 07:28:00.0000, -3.374456154409553E+07,  1.435628795842500E+08, -3.008176462146640E+04, -3.043664538126325E+01, -6.883593706371856E+00, -3.830793569934121E-02,
2450086.811805556, A.D. 1996-Jan-04 07:29:00.0000, -3.374638774058080E+07,  1.435624665536065E+08, -3.008406275641918E+04, -3.043657079013692E+01, -6.884094411987959E+00, -3.829656230327361E-02,
2450086.812500000, A.D. 1996-Jan-04 07:30:00.0000, -3.374821393258984E+07,  1.435620534929206E+08, -3.008636020892859E+04, -3.043649617370689E+01, -6.884595117340347E+00, -3.828518811818515E-02,
2450086.813194444, A.D. 1996-Jan-04 07:31:00.0000, -3.375004012012113E+07,  1.435616404021924E+08, -3.008865697896481E+04, -3.043642153197313E+01, -6.885095822426241E+00, -3.827381314430278E-02,
2450086.813888889, A.D. 1996-Jan-04 07:32:00.0000, -3.375186630317316E+07,  1.435612272814219E+08, -3.009095306649059E+04, -3.043634686493562E+01, -6.885596527242869E+00, -3.826243738185431E-02,
2450086.814583333, A.D. 1996-Jan-04 07:33:00.0000, -3.375369248174442E+07,  1.435608141306091E+08, -3.009324847143143E+04, -3.043627217259434E+01, -6.886097231787456E+00, -3.825106083106666E-02,
2450086.815277778, A.D. 1996-Jan-04 07:34:00.0000, -3.375551865583337E+07,  1.435604009497541E+08, -3.009554319377244E+04, -3.043619745494925E+01, -6.886597936057230E+00, -3.823968349216678E-02,
2450086.815972222, A.D. 1996-Jan-04 07:35:00.0000, -3.375734482543851E+07,  1.435599877388568E+08, -3.009783723345399E+04, -3.043612271200034E+01, -6.887098640049412E+00, -3.822830536538335E-02,
2450086.816666667, A.D. 1996-Jan-04 07:36:00.0000, -3.375917099055831E+07,  1.435595744979173E+08, -3.010013059040159E+04, -3.043604794374758E+01, -6.887599343761231E+00, -3.821692645094110E-02,
2450086.817361111, A.D. 1996-Jan-04 07:37:00.0000, -3.376099715119126E+07,  1.435591612269356E+08, -3.010242326460034E+04, -3.043597315019097E+01, -6.888100047189915E+00, -3.820554674906873E-02,
2450086.818055556, A.D. 1996-Jan-04 07:38:00.0000, -3.376282330733582E+07,  1.435587479259116E+08, -3.010471525599808E+04, -3.043589833133046E+01, -6.888600750332682E+00, -3.819416625999361E-02,
2450086.818750000, A.D. 1996-Jan-04 07:39:00.0000, -3.376464945899051E+07,  1.435583345948455E+08, -3.010700656454265E+04, -3.043582348716603E+01, -6.889101453186764E+00, -3.818278498394356E-02,
2450086.819444444, A.D. 1996-Jan-04 07:40:00.0000, -3.376647560615378E+07,  1.435579212337373E+08, -3.010929719017446E+04, -3.043574861769766E+01, -6.889602155749384E+00, -3.817140292114507E-02,
2450086.820138889, A.D. 1996-Jan-04 07:41:00.0000, -3.376830174882413E+07,  1.435575078425868E+08, -3.011158713287115E+04, -3.043567372292535E+01, -6.890102858017769E+00, -3.816002007182551E-02,
2450086.820833333, A.D. 1996-Jan-04 07:42:00.0000, -3.377012788700002E+07,  1.435570944213943E+08, -3.011387639258057E+04, -3.043559880284906E+01, -6.890603559989144E+00, -3.814863643621180E-02,
2450086.821527778, A.D. 1996-Jan-04 07:43:00.0000, -3.377195402067996E+07,  1.435566809701596E+08, -3.011616496923566E+04, -3.043552385746876E+01, -6.891104261660735E+00, -3.813725201453266E-02,
2450086.822222222, A.D. 1996-Jan-04 07:44:00.0000, -3.377378014986241E+07,  1.435562674888829E+08, -3.011845286279172E+04, -3.043544888678445E+01, -6.891604963029768E+00, -3.812586680701413E-02,
2450086.822916667, A.D. 1996-Jan-04 07:45:00.0000, -3.377560627454587E+07,  1.435558539775641E+08, -3.012074007323384E+04, -3.043537389079609E+01, -6.892105664093465E+00, -3.811448081388447E-02,
2450086.823611111, A.D. 1996-Jan-04 07:46:00.0000, -3.377743239472880E+07,  1.435554404362032E+08, -3.012302660047263E+04, -3.043529886950368E+01, -6.892606364849056E+00, -3.810309403537060E-02,
2450086.824305556, A.D. 1996-Jan-04 07:47:00.0000, -3.377925851040971E+07,  1.435550268648003E+08, -3.012531244450063E+04, -3.043522382290719E+01, -6.893107065293766E+00, -3.809170647169902E-02,
2450086.825000000, A.D. 1996-Jan-04 07:48:00.0000, -3.378108462158705E+07,  1.435546132633554E+08, -3.012759760523587E+04, -3.043514875100659E+01, -6.893607765424818E+00, -3.808031812309975E-02,
2450086.825694445, A.D. 1996-Jan-04 07:49:00.0000, -3.378291072825931E+07,  1.435541996318685E+08, -3.012988208267093E+04, -3.043507365380188E+01, -6.894108465239441E+00, -3.806892898979752E-02,
2450086.826388889, A.D. 1996-Jan-04 07:50:00.0000, -3.378473683042499E+07,  1.435537859703395E+08, -3.013216587670147E+04, -3.043499853129304E+01, -6.894609164734860E+00, -3.805753907202014E-02,
2450086.827083333, A.D. 1996-Jan-04 07:51:00.0000, -3.378656292808257E+07,  1.435533722787687E+08, -3.013444898733497E+04, -3.043492338348003E+01, -6.895109863908299E+00, -3.804614836999765E-02,
2450086.827777778, A.D. 1996-Jan-04 07:52:00.0000, -3.378838902123050E+07,  1.435529585571559E+08, -3.013673141450435E+04, -3.043484821036285E+01, -6.895610562756984E+00, -3.803475688395519E-02,
2450086.828472222, A.D. 1996-Jan-04 07:53:00.0000, -3.379021510986730E+07,  1.435525448055012E+08, -3.013901315814257E+04, -3.043477301194148E+01, -6.896111261278143E+00, -3.802336461411837E-02,
2450086.829166667, A.D. 1996-Jan-04 07:54:00.0000, -3.379204119399144E+07,  1.435521310238045E+08, -3.014129421822727E+04, -3.043469778821590E+01, -6.896611959469002E+00, -3.801197156071856E-02,
2450086.829861111, A.D. 1996-Jan-04 07:55:00.0000, -3.379386727360139E+07,  1.435517172120661E+08, -3.014357459471375E+04, -3.043462253918609E+01, -6.897112657326783E+00, -3.800057772398002E-02,
2450086.830555555, A.D. 1996-Jan-04 07:56:00.0000, -3.379569334869564E+07,  1.435513033702857E+08, -3.014585428754985E+04, -3.043454726485204E+01, -6.897613354848712E+00, -3.798918310413368E-02,
2450086.831250000, A.D. 1996-Jan-04 07:57:00.0000, -3.379751941927266E+07,  1.435508894984635E+08, -3.014813329666853E+04, -3.043447196521373E+01, -6.898114052032017E+00, -3.797778770140470E-02,
2450086.831944444, A.D. 1996-Jan-04 07:58:00.0000, -3.379934548533095E+07,  1.435504755965995E+08, -3.015041162204742E+04, -3.043439664027115E+01, -6.898614748873924E+00, -3.796639151601955E-02,
2450086.832638889, A.D. 1996-Jan-04 07:59:00.0000, -3.380117154686898E+07,  1.435500616646936E+08, -3.015268926364183E+04, -3.043432129002426E+01, -6.899115445371658E+00, -3.795499454820694E-02,
2450086.833333333, A.D. 1996-Jan-04 08:00:00.0000, -3.380299760388525E+07,  1.435496477027460E+08, -3.015496622137725E+04, -3.043424591447306E+01, -6.899616141522445E+00, -3.794359679819648E-02,
2450086.834027778, A.D. 1996-Jan-04 08:01:00.0000, -3.380482365637822E+07,  1.435492337107567E+08, -3.015724249523878E+04, -3.043417051361755E+01, -6.900116837323512E+00, -3.793219826621064E-02,
2450086.834722222, A.D. 1996-Jan-04 08:02:00.0000, -3.380664970434637E+07,  1.435488196887255E+08, -3.015951808515936E+04, -3.043409508745768E+01, -6.900617532772082E+00, -3.792079895248257E-02,
2450086.835416667, A.D. 1996-Jan-04 08:03:00.0000, -3.380847574778821E+07,  1.435484056366527E+08, -3.016179299110919E+04, -3.043401963599347E+01, -6.901118227865379E+00, -3.790939885723743E-02,
2450086.836111111, A.D. 1996-Jan-04 08:04:00.0000, -3.381030178670219E+07,  1.435479915545382E+08, -3.016406721299887E+04, -3.043394415922489E+01, -6.901618922600637E+00, -3.789799798070126E-02,
2450086.836805556, A.D. 1996-Jan-04 08:05:00.0000, -3.381212782108681E+07,  1.435475774423820E+08, -3.016634075083584E+04, -3.043386865715192E+01, -6.902119616975075E+00, -3.788659632310276E-02,
2450086.837500000, A.D. 1996-Jan-04 08:06:00.0000, -3.381395385094054E+07,  1.435471633001842E+08, -3.016861360454559E+04, -3.043379312977456E+01, -6.902620310985919E+00, -3.787519388467109E-02,
2450086.838194444, A.D. 1996-Jan-04 08:07:00.0000, -3.381577987626188E+07,  1.435467491279447E+08, -3.017088577408344E+04, -3.043371757709278E+01, -6.903121004630398E+00, -3.786379066563228E-02,
2450086.838888889, A.D. 1996-Jan-04 08:08:00.0000, -3.381760589704928E+07,  1.435463349256636E+08, -3.017315725941211E+04, -3.043364199910657E+01, -6.903621697905739E+00, -3.785238666621282E-02,
2450086.839583333, A.D. 1996-Jan-04 08:09:00.0000, -3.381943191330126E+07,  1.435459206933410E+08, -3.017542806047201E+04, -3.043356639581593E+01, -6.904122390809160E+00, -3.784098188664364E-02,
2450086.840277778, A.D. 1996-Jan-04 08:10:00.0000, -3.382125792501627E+07,  1.435455064309767E+08, -3.017769817721844E+04, -3.043349076722084E+01, -6.904623083337895E+00, -3.782957632714901E-02,
2450086.840972222, A.D. 1996-Jan-04 08:11:00.0000, -3.382308393219282E+07,  1.435450921385710E+08, -3.017996760962158E+04, -3.043341511332128E+01, -6.905123775489165E+00, -3.781816998795851E-02,
2450086.841666667, A.D. 1996-Jan-04 08:12:00.0000, -3.382490993482937E+07,  1.435446778161237E+08, -3.018223635759950E+04, -3.043333943411725E+01, -6.905624467260200E+00, -3.780676286929907E-02,
2450086.842361111, A.D. 1996-Jan-04 08:13:00.0000, -3.382673593292440E+07,  1.435442634636349E+08, -3.018450442114472E+04, -3.043326372960873E+01, -6.906125158648223E+00, -3.779535497139763E-02,
2450086.843055556, A.D. 1996-Jan-04 08:14:00.0000, -3.382856192647641E+07,  1.435438490811046E+08, -3.018677180018276E+04, -3.043318799979571E+01, -6.906625849650459E+00, -3.778394629448334E-02,
