

*******************************************************************************
Ephemeris / WWW_USER Wed Mar 13 03:29:06 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Sun (10)                        {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1996-Mar-19 00:00:00.0000 TDB
Stop  time      : A.D. 1996-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.240312.p240605
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2024-MAR-12. PREDICTS-> 2024-JUN-04
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450161.500000000, A.D. 1996-Mar-19 00:00:00.0000,  1.489141181775115E+08, -3.032265409000827E+06, -1.314140379648768E+06,  1.149282370106289E+00,  2.743806027921135E+01,  1.189498464846900E+01,
2450161.500694444, A.D. 1996-Mar-19 00:01:00.0000,  1.489141871236255E+08, -3.030619125156649E+06, -1.313426680473948E+06,  1.148921428347746E+00,  2.743806785937385E+01,  1.189498784525338E+01,
2450161.501388889, A.D. 1996-Mar-19 00:02:00.0000,  1.489142560480829E+08, -3.028972840857787E+06, -1.312712981107375E+06,  1.148560486612268E+00,  2.743807543521549E+01,  1.189499104019909E+01,
2450161.502083333, A.D. 1996-Mar-19 00:03:00.0000,  1.489143249508839E+08, -3.027326556104510E+06, -1.311999281549161E+06,  1.148199544899978E+00,  2.743808300673627E+01,  1.189499423330615E+01,
2450161.502777778, A.D. 1996-Mar-19 00:04:00.0000,  1.489143938320283E+08, -3.025680270897065E+06, -1.311285581799415E+06,  1.147838603210997E+00,  2.743809057393622E+01,  1.189499742457456E+01,
2450161.503472222, A.D. 1996-Mar-19 00:05:00.0000,  1.489144626915163E+08, -3.024033985235722E+06, -1.310571881858248E+06,  1.147477661545449E+00,  2.743809813681531E+01,  1.189500061400432E+01,
2450161.504166667, A.D. 1996-Mar-19 00:06:00.0000,  1.489145315293477E+08, -3.022387699120736E+06, -1.309858181725772E+06,  1.147116719903454E+00,  2.743810569537357E+01,  1.189500380159545E+01,
2450161.504861111, A.D. 1996-Mar-19 00:07:00.0000,  1.489146003455226E+08, -3.020741412552364E+06, -1.309144481402094E+06,  1.146755778285135E+00,  2.743811324961102E+01,  1.189500698734793E+01,
2450161.505555556, A.D. 1996-Mar-19 00:08:00.0000,  1.489146691400411E+08, -3.019095125530867E+06, -1.308430780887327E+06,  1.146394836690617E+00,  2.743812079952763E+01,  1.189501017126179E+01,
