

*******************************************************************************
Ephemeris / WWW_USER Wed Mar 13 03:30:04 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: SOHO (spacecraft) (-21)         {source: SOHO_merged}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1996-Mar-19 00:00:00.0000 TDB
Stop  time      : A.D. 1996-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.240312.p240605
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2024-MAR-12. PREDICTS-> 2024-JUN-04
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450161.500000000, A.D. 1996-Mar-19 00:00:00.0000,  1.249324836094892E+06,  2.954693394067153E+04,  1.300057194641171E+05,  7.362089858862700E-03,  5.090406848557607E-01,  2.090600691541935E-01,
2450161.500694444, A.D. 1996-Mar-19 00:01:00.0000,  1.249325283715504E+06,  2.957747643944460E+04,  1.300182630799197E+05,  7.350617913471052E-03,  5.090403135217103E-01,  2.090580726954885E-01,
2450161.501388889, A.D. 1996-Mar-19 00:02:00.0000,  1.249325729098450E+06,  2.960801887483886E+04,  1.300308064948290E+05,  7.339141089634643E-03,  5.090399439658468E-01,  2.090560799564895E-01,
2450161.502083333, A.D. 1996-Mar-19 00:03:00.0000,  1.249326173244796E+06,  2.963856127499322E+04,  1.300433498052033E+05,  7.327662683940506E-03,  5.090395747044387E-01,  2.090540886836345E-01,
2450161.502777778, A.D. 1996-Mar-19 00:04:00.0000,  1.249326616176072E+06,  2.966910364209247E+04,  1.300558930189751E+05,  7.316183038018510E-03,  5.090392055928099E-01,  2.090520985587913E-01,
2450161.503472222, A.D. 1996-Mar-19 00:05:00.0000,  1.249327057890699E+06,  2.969964597770098E+04,  1.300684361405338E+05,  7.304702428685776E-03,  5.090388365121591E-01,  2.090501092943872E-01,
2450161.504166667, A.D. 1996-Mar-19 00:06:00.0000,  1.249327498403162E+06,  2.973018828376288E+04,  1.300809791741010E+05,  7.293221180588262E-03,  5.090384673177742E-01,  2.090481205634371E-01,
2450161.504861111, A.D. 1996-Mar-19 00:07:00.0000,  1.249327937741066E+06,  2.976073056248544E+04,  1.300935221233891E+05,  7.281739651234603E-03,  5.090380978452699E-01,  2.090461320139597E-01,
2450161.505555556, A.D. 1996-Mar-19 00:08:00.0000,  1.249328375941863E+06,  2.979127281621411E+04,  1.301060649912602E+05,  7.270258214990235E-03,  5.090377279173772E-01,  2.090441432840613E-01,
2450161.506250000, A.D. 1996-Mar-19 00:09:00.0000,  1.249328813049370E+06,  2.982181504730391E+04,  1.301186077793973E+05,  7.258777246572279E-03,  5.090373573510660E-01,  2.090421540172119E-01,
2450161.506944444, A.D. 1996-Mar-19 00:10:00.0000,  1.249329249110245E+06,  2.985235725799167E+04,  1.301311504880034E+05,  7.247297104593413E-03,  5.090369859647530E-01,  2.090401638772350E-01,
2450161.507638889, A.D. 1996-Mar-19 00:11:00.0000,  1.249329684170536E+06,  2.988289945027358E+04,  1.301436931155408E+05,  7.235818115700999E-03,  5.090366135853650E-01,  2.090381725625418E-01,
2450161.508333333, A.D. 1996-Mar-19 00:12:00.0000,  1.249330119132797E+06,  2.991344164813054E+04,  1.301562357415380E+05,  7.224343004956335E-03,  5.090362389683101E-01,  2.090361777664695E-01,
2450161.509027778, A.D. 1996-Mar-19 00:13:00.0000,  1.249330553131961E+06,  2.994398382936899E+04,  1.301687782735182E+05,  7.212869432778533E-03,  5.090358631146565E-01,  2.090341814429472E-01,
2450161.509722222, A.D. 1996-Mar-19 00:14:00.0000,  1.249330986090440E+06,  2.997452599194385E+04,  1.301813206937070E+05,  7.201397252538608E-03,  5.090354860459324E-01,  2.090321837138186E-01,
2450161.510416667, A.D. 1996-Mar-19 00:15:00.0000,  1.249331417962590E+06,  3.000506813432745E+04,  1.301938629863202E+05,  7.189926359769295E-03,  5.090351077605597E-01,  2.090301846742952E-01,
2450161.511111111, A.D. 1996-Mar-19 00:16:00.0000,  1.249331848705098E+06,  3.003561025473362E+04,  1.302064051349227E+05,  7.178456605514211E-03,  5.090347282730224E-01,  2.090281844652915E-01,
2450161.511805556, A.D. 1996-Mar-19 00:17:00.0000,  1.249332278280446E+06,  3.006615235120743E+04,  1.302189471230018E+05,  7.166987804701115E-03,  5.090343476109266E-01,  2.090261832657399E-01,
2450161.512500000, A.D. 1996-Mar-19 00:18:00.0000,  1.249332706660354E+06,  3.009669442172127E+04,  1.302314889345593E+05,  7.155519745554111E-03,  5.090339658117238E-01,  2.090241812837979E-01,
2450161.513194445, A.D. 1996-Mar-19 00:19:00.0000,  1.249333133829038E+06,  3.012723646427427E+04,  1.302440305547034E+05,  7.144052199709438E-03,  5.090335829192326E-01,  2.090221787472471E-01,
2450161.513888889, A.D. 1996-Mar-19 00:20:00.0000,  1.249333559786175E+06,  3.015777847699142E+04,  1.302565719702261E+05,  7.132584932688735E-03,  5.090331989801066E-01,  2.090201758933954E-01,
