1996, 03, 16, 15,25,19.056,    1996, 03, 17, 00,24,08.202,      32329.145466    
1996, 03, 17, 15,23,47.479,    1996, 03, 18, 00,25,05.718,      32478.239386    
1996, 03, 18, 15,22,16.497,    1996, 03, 19, 00,26,03.293,      32626.796524    
1996, 03, 19, 15,20,46.319,    1996, 03, 20, 00,27,01.302,      32774.982979    
1996, 03, 20, 15,19,17.157,    1996, 03, 21, 00,28,00.121,      32922.964019    
1996, 03, 21, 15,17,49.231,    1996, 03, 22, 00,29,00.136,      33070.904838    
1996, 03, 22, 15,16,22.768,    1996, 03, 23, 00,00,52.939,      31470.170184 
